name,country,source,website,email,phone,address,industry,sub_industry,contact_person,contact_title,products_services,tender_categories,source_url,notes
Karib Arts & Boutique Limited,Jamaica,JMEA,,info@karibartsboutique.com,8768418352,,Chemicals and Pharmaceuticals,,,,"A Jamaican handcrafted line of skin & hair care products, exclusive to Karib Arts & Boutique. aJjiva (Sanskrit for Smooth), was born after years of research and satisfied client testimonials from products created by its founder, Michelle McKay. The result, products rich with aromatherapy and restorative benefits, covers all facets of your body; captivating you from head to toe. Our ‘Face It’ series is a holistic facial therapy system, free from harsh chemicals and preservatives, designed to enable your own personalized beauty-care routine. Carefully formulated for diverse skin types, namely – Dry | Dehydrated | Mature skins; Normal | Combination Skins; and Oily | Acneic skins. These straightforward 5-step methods, makes visions of radiant, soft, supple skin effortless. The tradition of old world craftsmanship is perfected in our ‘Feel It’ series of aromatic wholesomeness. Our body bars and lotions, are blended with nutritious full-fat Goat’s Milk and infused with nourishing herbs, natural butters, and essential oils for a moisturizing fragranced experience. Our gentle soothing body scrubs makes ‘self-care’ a transformative delight. We offer an extensive assortment of hearty body-care selections to tantalize your ‘home-spa’ rapture. Our uniquely blended ‘Hair It’ series is an amalgamation of healthy conditioning oils, fortified extracts, and perfumed with essential oils. These products provides nutritive hydration, stimulates circulation to enliven growth, and deeply penetrates to detangle, making your hair, manageable and shimmering. They are ideal for relaxed, color-treated, or natural hair types and is gently enough for everyday use. Karib Arts & Boutiques’ Private Label Service has you in mind. Working collaboratively with the expertise of Michelle McKay, we bring your vision to a reality, as we manufacture on your behalf and under your company’s brand. Your opportunities are limitless, reinforced by imaginative concepts and artistic designs, channeled by the resourcefulness of our Master Blender. Through this service we are artistically designing you and empower you to be seen, be known and be your own brand.A Jamaican handcrafted line of skin & hair care products, exclusive to Karib Arts & Boutique. aJjiva (Sanskrit for Smooth), was born after years of research and satisfied client testimonials from products created by its founder, Michelle McKay. The result, products rich with aromatherapy and restorative benefits, covers all facets of your body; captivating you from head to toe. Our ‘Face It’ series is a holistic facial therapy system, free from harsh chemicals and preservatives, designed to enable your own personalized beauty-care routine. Carefully formulated for diverse skin types, namely – Dry | Dehydrated | Mature skins; Normal | Combination Skins; and Oily | Acneic skins. These straightforward 5-step methods, makes visions of radiant, soft, supple skin effortless. The tradition of old world craftsmanship is perfected in our ‘Feel It’ series of aromatic wholesomeness. Our body bars and lotions, are blended with nutritious full-fat Goat’s Milk and infused with nourishing herbs, natural butters, and essential oils for a moisturizing fragranced experience. Our gentle soothing body scrubs makes ‘self-care’ a transformative delight. We offer an extensive assortment of hearty body-care selections to tantalize your ‘home-spa’ rapture. Our uniquely blended ‘Hair It’ series is an amalgamation of healthy conditioning oils, fortified extracts, and perfumed with essential oils. These products provides nutritive hydration, stimulates circulation to enliven growth, and deeply penetrates to detangle, making your hair, manageable and shimmering. They are ideal for relaxed, color-treated, or natural hair types and is gently enough for everyday use. Karib Arts & Boutiques’ Private Label Service has you in mind. Working collaboratively with the expertise of Michelle McKay, we bring your vision to a reality, as we manufacture on your behalf and under your company’s brand. Your opportunities are limitless, reinforced by imaginative concepts and artistic designs, channeled by the resourcefulness of our Master Blender. Through this service we are artistically designing you and empower you to be seen, be known and be your own brand.A Jamaican handcrafted line of skin & hair care products, exclusive to Karib Arts & Boutique. aJjiva (Sanskrit for Smooth), was born after years of research and satisfied client testimonials from products created by its founder, Michelle McKay. The result, products rich with aromatherapy and restorative benefits, covers all facets of your body; captivating you from head to toe. Our ‘Face It’ series is a holistic facial therapy system, free from harsh chemicals and preservatives, designed to enable your own personalized beauty-care routine. Carefully formulated for diverse skin types, namely – Dry | Dehydrated | Mature skins; Normal | Combination Skins; and Oily | Acneic skins. These straightforward 5-step methods, makes visions of radiant, soft, supple skin effortless. The tradition of old world craftsmanship is perfected in our ‘Feel It’ series of aromatic wholesomeness. Our body bars and lotions, are blended with nutritious full-fat Goat’s Milk and infused with nourishing herbs, natural butters, and essential oils for a moisturizing fragranced experience. Our gentle soothing body scrubs makes ‘self-care’ a transformative delight. We offer an extensive assortment of hearty body-care selections to tantalize your ‘home-spa’ rapture. Our uniquely blended ‘Hair It’ series is an amalgamation of healthy conditioning oils, fortified extracts, and perfumed with essential oils. These products provides nutritive hydration, stimulates circulation to enliven growth, and deeply penetrates to detangle, making your hair, manageable and shimmering. They are ideal for relaxed, color-treated, or natural hair types and is gently enough for everyday use. Karib Arts & Boutiques’ Private Label Service has you in mind. Working collaboratively with the expertise of Michelle McKay, we bring your vision to a reality, as we manufacture on your behalf and under your company’s brand. Your opportunities are limitless, reinforced by imaginative concepts and artistic designs, channeled by the resourcefulness of our Master Blender. Through this service we are artistically designing you and empower you to be seen, be known and be your own brand.",,https://jmea.org/listing/karib-arts-boutique-limited/,
Kaya Extracts Limited,Jamaica,JMEA,,taneka@kayaherbalhouse.com,8766272233,,Chemicals and Pharmaceuticals,,,,"Cannabis Products, Butane, Rosin",,https://jmea.org/listing/kaya-extracts-limited/,
Kelzlife Natural Oils,Jamaica,JMEA,,kelzf7@gmail.com,8763427790,,Chemicals and Pharmaceuticals,,,,"Rosemary infused castor oil, Black Castor Oil, Tea tree face wash, Tea tree face toner",,https://jmea.org/listing/kelzlife-natural-oils/,
Ken Mor Shoe Manufacturing CO.LTD,Jamaica,JMEA,,ken_mor2005@yahoo.com,8766795028,,"Textile, Apparel and Leather",,,,Garments and Shoes,,https://jmea.org/listing/ken-mor-shoe-manufacturing-co-ltd/,
Kenneth Samuel Export,Jamaica,JMEA,,jurlynsamuels@yahoo.com,8764630212,,Logistics,,,,Handles Export Logistics,,https://jmea.org/listing/kenneth-samuel-export/,
KGB and Sons Limited,Jamaica,JMEA,,bulktraders@mail.ru,8763527772,,Chemicals and Pharmaceuticals,,,,Provides Household Chemicals And Offers Processed Water Refill Services (Alkaline Or Distilled),,https://jmea.org/listing/kgb-and-sons-limited/,
King Pepper Products Limited.,Jamaica,JMEA,,pepper@cwjamaica.com,8769544463,,Food and Tobacco,,,,"Manufactures Jerk Seasonings, BBQ Sauce, Pepper Sauces, Ketchups, Marinades, Soy Sauce, Jams, Chutneys, Dry Blends",,https://jmea.org/listing/king-pepper-products-limited/,
King’s Jamaican Health and Wellness Company Limited,Jamaica,JMEA,,kingsjamaican@gmail.com,8768174750,,Beverages,,,,"Stevia Coffee, Mushroom Coffee, Hemp Coffee,Collagen Coffee, Stevia Cocoa, Mushroom Cocoa, Hemp Cocoa,Collagen Cocoa, Moringa Water",,https://jmea.org/listing/kings-jamaican-health-and-wellness-company-limited/,
Kings Chemical Company Limited,Jamaica,JMEA,,courtney@kingschemical.com,8769022884,,Chemicals and Pharmaceuticals,,,,"Provides Hydrogen Peroxide, Rubbing Alcohols, Mops And Furniture Creams, Hair Oils, Shampoos And Conditioners Bleach, Detergents, Disinfectants And Other Household, Commercial And Industrial Cleaning Product",,https://jmea.org/listing/kings-chemical-company-limited/,
Kingston Wharves Limited,Jamaica,JMEA,,mark.williams@kwljm.com,8766181069,,Professional Services,,,,ProvidesWharfing And Cold Storage; Terminal & Logistics Services,,https://jmea.org/listing/kingston-wharves-limited/,
Kirk-FP Limited ( Associated with Federated Pharmaceuticals),Jamaica,JMEA,,lannavb@kirk-fp.com,87692370111,,Chemicals and Pharmaceuticals,,,,"Provides Pharmaceutical And Hygiene products, Including Soaps",,https://jmea.org/listing/kirk-fp-limited-associated-with-federated-pharmaceuticals/,
Klutchja Organics,Jamaica,JMEA,,info@klutchjaorganics.com,8767283496,,Chemicals and Pharmaceuticals,,,,"Provides Face & Body Bar Soaps, Face &Body Oils, face & Body creams and Moisturizers, Face and Body Scrub, Jamaica Black Castor Oil",,https://jmea.org/listing/klutchja-organics/,
Kokobeenz Limited,Jamaica,JMEA,,kokobeenzjm@gmail.com,8769406880,,Chemicals and Pharmaceuticals,,,,"Men and women clothing, bags and face masks",,https://jmea.org/listing/kokobeenz-limited/,
Konki Overseas Jamaica Ltd.,Jamaica,JMEA,,sales@konkijamaica.com,8763497377,,Mineral and Metal,,,,"Manufactures Aluminum Patio And Poolside Furniture, Galvanized Ornamental Decorations, Metal Support Brackets, Metal Fence",,https://jmea.org/listing/konki-overseas-jamaica-ltd/,
Konverta Limited,Jamaica,JMEA,,konvertra@cwjamaica.com,8769224581,,"Packaging, Paper and Printing",,,,"Provides Paper Machine Rolls: Thermal, Fax Rolls, Adding Machine Rolls, Ply Rolls For Computers, Rubber Bands, etc.",,https://jmea.org/listing/konverta-limited/,
KRB Lea Rum Jamaica,Jamaica,JMEA,,leasrum@gmail.com,8769315122,,Beverages,,,,Manufactures Blended Rums,,https://jmea.org/listing/krb-lea-rum-jamaica/,
Kryptic Kode,Jamaica,JMEA,,dacoriesmith@gmail.com,8763520309,,Professional Services,,,,"Provides E-Commerce Applications, Mobile Applications And Websites",,https://jmea.org/listing/kryptic-kode/,
Kulture Kravings,Jamaica,JMEA,,kulturekravings@gmail.com,8768577547,,Food and Tobacco,,,,Manufactures Marinades,,https://jmea.org/listing/kulture-kravings/,
Kurbriton Limited,Jamaica,JMEA,,dwightmullingsqs@gmail.com,8766787385,,Mineral and Metal,,,,"Business and trade networking; business opportunities, keeping up to date within the industry (legal and otherwise), mentorship",,https://jmea.org/listing/kurbriton-limited/,
L’Jhean Beauty,Jamaica,JMEA,,ljheanbeauty@gmail.com,8763967404,,Chemicals and Pharmaceuticals,,,,"Manufactures Raw African Black Soap, Hand Sanitizer, Raw Shea Butter, Sorrel Butter, Turmeric Clarifying Acne Wash",,https://jmea.org/listing/ljhean-beauty/,
Label Crafts Jamaica Limited,Jamaica,JMEA,,catherine.gregory@label-crafts.com,8769088837,,"Packaging, Paper and Printing",,,,Provides Labels And Advertisement Material,,https://jmea.org/listing/label-crafts-jamaica-limited/,
Label House Group Ltd.,Jamaica,JMEA,,shane@labelhouse.com,8686638226,,Professional Services,,,,"Manufactures Digital Labels, Billboard Signage,, Flexographic Labels, Banner And Free Stand Display",,https://jmea.org/listing/label-house-group-ltd/,
Labels Jamaica Limited,Jamaica,JMEA,,labelsjamaica1972@gmail.com,8769254619,,"Packaging, Paper and Printing",,,,"Labels (Jamaica) is one of the leading label printing companies in Jamaica. We have been providing an island-wide label printing services for over 40 years. Labels (Jamaica) offers a diverse range of direct thermal, flexographic, digital full-colour & thermal printing labels in a wide variety of sizes & shapes on thermal, direct thermal, gloss, matte, fluorescent, polyester, card stock and much more. These are available in standard sizes and shapes, as well as the labels can be customized to suit our customer needs. Labels proudly serve a diverse range of customers including exporters, hospitals, hotels and manufacturers.",,https://jmea.org/listing/labels-jamaica-limited/,
Lannaman & Morris Shipping Limited,Jamaica,JMEA,,mezanne.grant@lannaman.com,8769235541,,Professional Services,,,,Provides Shipping And Brokerage Services,,https://jmea.org/listing/lannaman-morris-shipping-limited/,
Lasco Microfinance Limited,Jamaica,JMEA,,microfincustomerservice@lascoja.com,8769481224,,Professional Services,,,,"Financing for MSMEs, Consumer Financing",,https://jmea.org/listing/lasco-microfinance-limited/,
Lasocean Agencies Limited,Jamaica,JMEA,,erol.smith@ssl.com.jm,87692364212,,Professional Services,,,,Provides Shipping services,,https://jmea.org/listing/lasocean-agencies-limited/,
Last Mile Delivery,Jamaica,JMEA,,feroze.hanif@thinknchange.com,8766729687,,Professional Services,,,,Provides BPO – Software Development Services BPO – Software Launch Services BPO – Bookkeeping Services BPO – Payroll Services,,https://jmea.org/listing/last-mile-delivery/,
Latin American Exporters Limited,Jamaica,JMEA,,admin@laamex.com,8769238834,,Chemicals and Pharmaceuticals,,,,"Provides Insecticides (PYRO), Insect Repellant, Animal Health Products, Spray Starch And Body Lotion",,https://jmea.org/listing/latin-american-exporters-limited/,
LAU Global Consulting,Jamaica,JMEA,,lauglobalconsulting@gmail.com,8765219949,,Professional Services,,,,"Professional Digital Business and Executive Consulting and Coaching as well as Business Plans, Strategic Plans, Marketing Plans, Digital Strategy, Digital Marketing, ECommerce Website Development, SEO and Digital Analytics services",,https://jmea.org/listing/lau-global-consulting/,
Le Champ Costmetics,Jamaica,JMEA,,lechampcosmetics@gmail.com,8767764490,,Chemicals and Pharmaceuticals,,,,"Distribute Vegan Make-Up Products Such As Press Powders, Foundations, Primers, Blushes, Lipsticks, Serums, Highlight And Contour Palettes. Also, Provides Make-Up ServicesLe Champ Costmetics",,https://jmea.org/listing/le-champ-costmetics/,
Le Macaron Pastries & Desserts Jamaica,Jamaica,JMEA,,lemacaron77@gmail.com,8767856102,,Food and Tobacco,,,,"Food- Desserts, Ready To Eat Snacks, Infused Oils",,https://jmea.org/listing/le-macaron-pastries-desserts-jamaica/,
Leemiguel’s Meat and More Limited,Jamaica,JMEA,,leonpusey@gmail.com,8764731621,,"Packaging, Paper and Printing",,,,Manufactures Paper Lunch Boxes,,https://jmea.org/listing/leemiguels-meat-and-more-limited/,
Liberton,Jamaica,JMEA,,info@libertonja.com,8768938616,,Food and Tobacco,,,,Manufactures All Purpose Seasoning And Sauces,,https://jmea.org/listing/liberton/,
Lifespan Company Limited,Jamaica,JMEA,,nwilliams@lifespanja.com,8766337540,,"Packaging, Professional Services",,,,Manufactures Spring Water And Provides Co-Packaging Services,,https://jmea.org/listing/lifespan-company-limited/,
Lignum vitae skincare,Jamaica,JMEA,,lignumvitaeskincare@gmail.com,8768224446,,Chemicals and Pharmaceuticals,,,,"Glow Face Oil, CBD oil (pain and inflammation relief)",,https://jmea.org/listing/lignum-vitae-skincare/,
Likkle Tea,Jamaica,JMEA,,teamail@likkletea.com,8768415446,,Food and Tobacco,,,,Manufactures Tisane Blends And Loose Leaf Teas And Infused Honey,,https://jmea.org/listing/likkle-tea/,
Lillan Limited,Jamaica,JMEA,,teamail@likkletea.com,8768415446,,Food and Tobacco,,,,Manufactures Tisane Blends And Loose Leaf Teas And Infused Honey,,https://jmea.org/listing/lillan-limited/,
Linga Ya Farms Limited,Jamaica,JMEA,,lingayaja@gmail.com,8762976692,,Food and Tobacco,,,,Manufactures Linga Ya Farms Fire-Roasted Breadfruit,,https://jmea.org/listing/linga-ya-farms-limited/,
Lithographic Printers Limited,Jamaica,JMEA,,simon@litho1958.com,8769090947,,"Packaging, Paper and Printing",,,,"Provides Large Format Printing, Packaging, Labels And Stickers, Offset And Digital Printing, Screen-print & Embroidery, Signage, Event Branding",,https://jmea.org/listing/lithographic-printers-limited/,
LIVILOGISTICS & CO LTD.,Jamaica,JMEA,,logisticslivi@gmail.com,8763987526,,Professional Services,,,,Provides Logistics Services,,https://jmea.org/listing/livilogistics-co-ltd/,
Loybar Jameric and Manufacturing Company Limited T/A Totally Delicious,Jamaica,JMEA,,totallydelicious2007@hotmail.com,8769314332,,Food and Tobacco,,,,"Manufactures Pastries Icing Slice And Wine Slice Cake, Tutti Fruiti, Rock Bun And Rum Cake",,https://jmea.org/listing/loybar-jameric-and-manufacturing-company-limited-t-a-totally-delicious/,
Lubit Limited,Jamaica,JMEA,,info@lubitlimited.com,8766499540,,Chemicals and Pharmaceuticals,,,,Distributes Lubricants And Degreasers,,https://jmea.org/listing/lubit-limited/,
Lubricating Specialities Company Limited,Jamaica,JMEA,,ncrooks@lscjamaica.com,8767589881,,Chemicals and Pharmaceuticals,,,,Distributes Lubricants And Degreasers,,https://jmea.org/listing/lubricating-specialities-company-limited/,
Lydford Logistics Limited,Jamaica,JMEA,,lydfordaccountant@bkjm.com,8769291368,,"Food and Tobacco, Packaging, Paper, and Printing",,,,"Provides Bottling And Packaging. Manufactures Meat Processing, Burger Bread, Donuts.",,https://jmea.org/listing/lydford-logistics-limited/,
Lydford Mining Company Limited,Jamaica,JMEA,,lydmin@cwjamaica.com,8769276306,,Mineral and Metal,,,,Calcium Carbonate,,https://jmea.org/listing/lydford-mining-company-limited/,
Lynch Power Electronics,Jamaica,JMEA,,lynchpowerelectronics@gmail.com,8767977820,,Rubber and Plastic,,,,"Industrial Machine Parts, Power Invertors, Custom Made Image Lamps, Pop Sockets And Key Chains Using A 3d Printer",,https://jmea.org/listing/lynch-power-electronics/,
Mac’s Pharmaceuticals & Cosmetics,Jamaica,JMEA,,noel_mcfarlane@yahoo.com,8769836466,,Chemicals and Pharmaceuticals,,,,"Magnesium Trisilicate, Fungactin Cream, Whitfield’s Ointment, Sensoderm Ointment, Antifungal Solutions, and Analgesic Gel, hand sanitizers",,https://jmea.org/listing/macs-pharmaceuticals-cosmetics/,
MAG Chemicals Limited,Jamaica,JMEA,,magchemicals@yahoo.com,8766108366,,Chemicals and Pharmaceuticals,,,,"Distributes All-Purpose Detergents, Dishwashing Liquid, Fabric Softeners, Degreasers And Multipurpose Cleaners",,https://jmea.org/listing/mag-chemicals-limited/,
Mahgord’s,Jamaica,JMEA,,mahgords2014@gmail.com,8763213996,,Food and Tobacco,,,,"Manufactures Jerk Marinade, All-Purpose Seasoning, Mango Hot Sauce, Sorrell Chutney, And Pepper Jelly",,https://jmea.org/listing/mahgords/,
MAJ Designz and Embroidery Jamaica,Jamaica,JMEA,,mjdesignzja@gmail.com,8764144383,,"Packaging, Paper, and Printing",,,,"Provides Printing On Bottles; Embroidery On Bags, Shirts, Canvas Signs And Decals; Designs",,https://jmea.org/listing/maj-designz-and-embroidery-jamaica/,
Manpower and Maintenance Services Limited,Jamaica,JMEA,,mms@manpowerja.com,8769204721,,Professional Services,,,,Provides Janitorial and Educational Services,,https://jmea.org/listing/manpower-and-maintenance-services-limited/,
Marine Supply and Industrial Lubricant Limited,Jamaica,JMEA,,rohan.webb@marinesupplylubricantsjm.com,8763829405,,Professional Services,,,,Distributes Lubricating Oils For The Marine And Power Generation Sectors,,https://jmea.org/listing/marine-supply-and-industrial-lubricant-limited/,
Massy Distribution (Jamaica) Limited,Jamaica,JMEA,,janine.chen@massygroup.com,87692384813,,Professional Services,,,,"Distributor of Toiletries, Pharmaceuticals, Beverage Mix",,https://jmea.org/listing/massy-distribution-jamaica-limited/,
Matalon Roofing Limited,Jamaica,JMEA,,andrew@matalonroofing.com,8767653663,,Mineral and Metal,,,,"Distributes Storm Shutters, Aluminum And Steel Fabrications",,https://jmea.org/listing/matalon-roofing-limited/,
Matrix Tech,Jamaica,JMEA,,matrixeng@cwjamaica.com,8766191230,,Chemicals and Pharmaceuticals,,,,Distributes Chemicals For Water Treatment,,https://jmea.org/listing/matrix-tech/,
Mavis Bank Coffee Factory Limited,Jamaica,JMEA,,ngrant@mbcfcoffee.com,8769778530,,Food and Tobacco,,,,"Manufactures Roasted And Ground Coffee, Instant Coffee And Coffee Beverage",,https://jmea.org/listing/mavis-bank-coffee-factory-limited/,
Maxi Press,Jamaica,JMEA,,info@maxiprintstore.com,8769574035,,"Packaging, Paper, and Printing",,,,"Provides Printing Signs, Apparel",,https://jmea.org/listing/maxi-press/,
MC Systems Limited,Jamaica,JMEA,,solutions@mcsystems.com,8769298661,,Professional Services,,,,"Our history began on Valentine’s day, 1973 with six employees full of heart, vision and a commitment to creating the ‘next big idea.’ Five years later we became a proud member of the JN Group. We have since evolved from primarily processing payroll to providing leading edge technology solutions for businesses in the Caribbean.",,https://jmea.org/listing/mc-systems-limited/,
McIntosh Bedding Company Ltd.,Jamaica,JMEA,,info@mcintoshbedding.com,8767652225,,"Bedding, Furniture and Wood",,,,"Provides Mattresses, Sleep Systems, Bases, Sleep Accessories, Furniture",,https://jmea.org/listing/mcintosh-bedding-company-ltd/,
Medicanja Limited,Jamaica,JMEA,,info@medicanja.com,8768550219,,Chemicals and Pharmaceuticals,,,,"Cannabis (OTC And Pharmacuetical), Health Supplements",,https://jmea.org/listing/medicanja-limited/,
MelloRoma,Jamaica,JMEA,,melloromaja@yahoo.com,8762236167,,Chemicals and Pharmaceuticals,,,,"Carrier Oils, Essential Oils And Incense Sticks",,https://jmea.org/listing/melloroma/,
Midac Equipment Limited,Jamaica,JMEA,,nmckenzie@midacequipment.com,8768256119,,Mineral and Metal,,,,Washed Stone And Graded Crushed Stone Aggregate,,https://jmea.org/listing/midac-equipment-limited/,
Middlesex Construction and Equipment Company Limited,Jamaica,JMEA,,admin@middlesexce.com,8766331501,,"Bedding, Furniture and Wood",,,,"Custom Millwork For Kitchens, Closets And Bathroom Vanities",,https://jmea.org/listing/middlesex-construction-and-equipment-company-limited/,
Mighty Spice Jamaica limited,Jamaica,JMEA,,mightyspicejamaicalimited@outlook.com,8763295913,,Food and Tobacco,,,,"100% natural Jamaican herbs and spices and condiments without MSG, salt and fillers,. Convenient to store and easy to travel with. Products are available at Things Jamaica stores, Fontana pharmacy east kings house road, shoppers fair supermarkets, progressive foods, lee’s food Fair red hill road, loshusan Barbican, John r Wong New Kingston, master Mac supermarket Mandeville, Reggae Shoppe and Reggae Mart at the airports. Tso supermarket St Ann’s Bay, Browns Town Supermarket, Super Value Fresh foods Constant Spring road100% natural Jamaican herbs and spices and condiments without MSG, salt and fillers,. Convenient to store and easy to travel with. Products are available at Things Jamaica stores, Fontana pharmacy east kings house road, shoppers fair supermarkets, progressive foods, lee’s food Fair red hill road, loshusan Barbican, John r Wong New Kingston, master Mac supermarket Mandeville, Reggae Shoppe and Reggae Mart at the airports. Tso supermarket St Ann’s Bay, Browns Town Supermarket, Super Value Fresh foods Constant Spring road100% natural Jamaican herbs and spices and condiments without MSG, salt and fillers,. Convenient to store and easy to travel with. Products are available at Things Jamaica stores, Fontana pharmacy east kings house road, shoppers fair supermarkets, progressive foods, lee’s food Fair red hill road, loshusan Barbican, John r Wong New Kingston, master Mac supermarket Mandeville, Reggae Shoppe and Reggae Mart at the airports. Tso supermarket St Ann’s Bay, Browns Town Supermarket, Super Value Fresh foods Constant Spring road",,https://jmea.org/listing/mighty-spice-jamaica-limited/,
Milestone Environmental Limited,Jamaica,JMEA,,info@milestoneja.com,8769417970,,Professional Services,,,,Provides Janitorial And Cleaning Services,,https://jmea.org/listing/milestone-environmental-limited/,
Millennium Paving Stones Limited,Jamaica,JMEA,,milpave@yahoo.com,8769691716,,Mineral and Metal,,,,"Provides Paving Stones, Stepping Stones, Grasscrete, Curb Wall",,https://jmea.org/listing/millennium-paving-stones-limited/,
Milly-Zo Designs,Jamaica,JMEA,,janice.t.hall@gmail.com,8763190400,,"Bedding, Furniture and Wood",,,,"Distributes Handmade Household Pieces Made From Ja. Wood & Epoxy Resin. Items Such As Cutting Board, Coater, Trays, cCock",,https://jmea.org/listing/milly-zo-designs/,
Minott Equipment & Chemicals Limited/Advanced Chemicals Lab Limited,Jamaica,JMEA,,nmminott@minottchem.com,8769295147,,Chemicals and Pharmaceuticals,,,,"Distributes Household And Industrial Chemicals, As Well As A Major Distributor Of Cleaning Equipment, Sanitation And Janitorial Supplies.",,https://jmea.org/listing/minott-equipment-chemicals-limited-advanced-chemicals-lab-limited/,
MLR Technology and Innovation,Jamaica,JMEA,,info@mlrtech.co,8768872177,,Chemicals and Pharmaceuticals,,,,"Scrubs, Body Wash, Shampoo and Conditioner",,https://jmea.org/listing/mlr-technology-and-innovation/,
Modern Visuals Limited,Jamaica,JMEA,,signsjamaica@gmail.com,8769237446,,"Packaging, Paper, and Printing",,,,"Indoor And Outdoor Signs, Wide Format Printing, Visual Merchandising, Promotions An Events Products.",,https://jmea.org/listing/modern-visuals-limited/,
Mopea Limited,Jamaica,JMEA,,mopealimited@mac.com,8768815367,,"Textile, Apparel and Leather",,,,"Upholstery, Sewing And Customs Interior Designs And Decorating, Face Masks, Drapery And Cushions; Anything With Fabrics",,https://jmea.org/listing/mopea-limited/,
Morgan’s Creek Limited,Jamaica,JMEA,,nmorganscreekjm@gmail.com,8766489586,,Chemicals and Pharmaceuticals,,,,"Distributes Soap Bars, Lotions, Candles, Shower Gels, Toners, Moisturizers, etc",,https://jmea.org/listing/morgans-creek-limited/,
Mother’s Enterprise Limited,Jamaica,JMEA,,sseymour@mothersjm.com,8769292980,,Food and Tobacco,,,,Manufactures Patties And Ice Cream,,https://jmea.org/listing/mothers-enterprise-limited/,
Mount Vernon Import Export Limited,Jamaica,JMEA,,mountvernonimportexport@gmail.com,8763757096,,Food and Tobacco,,,,"Manufactures Oxtail Powder Seasoning, Curry Powder Seasoning, All-Purpose-Powder Seasoning, Fried Chicken Powder Seasoning And Jerk Powder Seasoning",,https://jmea.org/listing/mount-vernon-import-export-limited/,
MTAC Network Management,Jamaica,JMEA,,robert.clayton@mtacnm.com,8766123752,,Professional Services,,,,"Provides IT Managed Services, Network Management, Data Backup & Replication And IT Solutions",,https://jmea.org/listing/mtac-network-management/,
Muffler Specialists Limited,Jamaica,JMEA,,info@mufflerspecialists.com,8769294208,,"Electricals, Electronics and Automotives",,,,"Provides Mufflers, In Turn, Pipes, Extractors, Catalytic Converters, Resonators, Flex Pipes, Exhaust Pipes And Tailpipes",,https://jmea.org/listing/muffler-specialists-limited/,
Musson (Jamaica) Limited,Jamaica,JMEA,,info@mussongroup.com,8769237137,,Chemicals and Pharmaceuticals,,,,Industrial chemicals,,https://jmea.org/listing/musson-jamaica-limited/,
My Foam Company Limited,Jamaica,JMEA,,my_foam@cwjamaica.com,8767496231,,"Bedding, Furniture and Wood",,,,"Mattresses, Bases And Pillows",,https://jmea.org/listing/my-foam-company-limited/,
NA DEZIGNS N MORE,Jamaica,JMEA,,nadezignsnmore@gmail.com,8762184228,,"Textile, Apparel and Leather",,,,"Sheet Sets, Curtains, Bags Of All Types, Tissue Pack Holders, Cushion Covers, Table Runners, Coasters, etc.",,https://jmea.org/listing/na-dezigns-n-more/,
National Certification Body of Jamaica: NCBJ,Jamaica,JMEA,,nford@ncbj.org.jm,8766185793,,Professional Services,,,,Provides Management System Certification,,https://jmea.org/listing/national-certification-body-of-jamaica-ncbj/,
National Commercial Bank – NCB Jamaica Limited,Jamaica,JMEA,,hyltonp@jncb.com,8769299050,,Professional Services,,,,"Provides Banking Services, Loans, Credit Cards",,https://jmea.org/listing/national-commercial-bank-ncb-jamaica-limited/,
National Processors Limited. – Grace Kennedy & Company Limited,Jamaica,JMEA,,dave.mitchell@gkcompany.com,87663273718,,Food and Tobacco,,,,"Manufactures Dried Packed Soups, Beverage Crystals, Cereals, Soy Based Meat Alternatives, Instant Soups",,https://jmea.org/listing/national-processors-limited-grace-kennedy-company-limited/,
National Rums of Jamaica Limited,Jamaica,JMEA,,mmiller@monymuskrums.com,8769297548,,Beverages,,,,Manufactures Bulk Rum Branded Rums,,https://jmea.org/listing/national-rums-of-jamaica-limited/,
National Safety Limited,Jamaica,JMEA,,yoursafety@nationalsafety.jm,8769264478,,Professional Services,,,,"Distributes Fire Suppression Systems, Fire Alarm Systems, Personal Protective Equipment, Inspection And Training.",,https://jmea.org/listing/national-safety-limited/,
Nations Choice Limited,Jamaica,JMEA,,dmcdonaldnc@cwjamaica.com,8769727961,,Food and Tobacco,,,,"Manufactures Hamburgers, Pigtail , Mackerel, Mince",,https://jmea.org/listing/nations-choice-limited/,
Native Food Packers Limited,Jamaica,JMEA,,chippies@cwjamaica.com,87692621479,,Food and Tobacco,,,,"Manufactures Banana, Potato & Plantain Chips, Banana Preserve, Cashew",,https://jmea.org/listing/native-food-packers-limited/,
Natural Kefir Limited,Jamaica,JMEA,,info@naturalkefirja.com,8764018338,,Food and Tobacco,,,,Manufactures Probiotic Yogurt For Digestion And Gut Health,,https://jmea.org/listing/natural-kefir-limited/,
Naturalis (Natural Information Systems),Jamaica,JMEA,,naturalisja@gmail.com,8768630230,,Professional Services,,,,"Offers Technical Services To Farm Managers By Using ITC And Analytics To Optimize Logistics, Which In Turn Informed Their Own Decision To Grow Sweet Potatoes, Yams, Ackees, June Plums And Locally Distribute/ Retail Lettuces, Tomatoes, etc.",,https://jmea.org/listing/naturalis-natural-information-systems/,
